,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
6,CASH_OUT,9536.43,C160479339,0,0,C1822045793,45129.71,54666.14,0,0
6,CASH_OUT,643767.4,C1038753484,0,0,C11003494,1.09E+07,1.19E+07,0,0
6,CASH_OUT,482542.8,C274492574,0,0,C214774813,1.51E+07,1.59E+07,0,0
6,CASH_OUT,54095.79,C67795316,0,0,C1922859107,676346,629441.4,0,0
6,CASH_OUT,248408.3,C148232830,0,0,C173783788,320218.8,295284.9,0,0
6,CASH_OUT,18979.27,C1705294294,0,0,C832279283,28941.95,47921.23,0,0
6,CASH_OUT,49996.07,C384766304,0,0,C2118255842,235007.6,536621.2,0,0
6,CASH_OUT,2657.5,C1106840336,0,0,C1997859171,60314.73,62972.23,0,0
6,CASH_OUT,547597.4,C1733902203,0,0,C1721246982,693368.4,1515373,0,0
6,CASH_OUT,86520.54,C661868623,0,0,C407757655,138323.9,0,0,0
6,PAYMENT,2642.23,C1232675280,14485.1,11842.88,M1087439460,0,0,0,0
6,PAYMENT,10070.84,C1859997666,11842.88,1772.04,M1402047326,0,0,0,0
6,TRANSFER,248826.6,C1399215965,40526,0,C1254526270,0,215582.3,0,0
6,TRANSFER,182524.9,C460107127,66362,0,C1883788127,0,182524.9,0,0
6,PAYMENT,16791.74,C533353383,417,0,M1088348283,0,0,0,0
6,PAYMENT,5105.25,C568564610,6224.99,1119.74,M1603964380,0,0,0,0
6,PAYMENT,13688.99,C310426339,1119.74,0,M627727856,0,0,0,0
6,PAYMENT,5972.35,C409529684,0,0,M320305128,0,0,0,0
6,PAYMENT,7669.22,C72847563,0,0,M1940248684,0,0,0,0
6,PAYMENT,5791.67,C754485505,0,0,M74974017,0,0,0,0
6,PAYMENT,16600.63,C1016138445,0,0,M1630192523,0,0,0,0
6,PAYMENT,2792.6,C166919726,0,0,M1305777754,0,0,0,0
6,PAYMENT,17555.4,C2032613967,0,0,M1311152251,0,0,0,0
6,PAYMENT,4560.11,C1354439711,0,0,M959718932,0,0,0,0
6,PAYMENT,8016.07,C2038535743,228776,220759.9,M52313140,0,0,0,0
6,PAYMENT,2273.94,C189629356,7975.05,5701.12,M332464215,0,0,0,0
6,PAYMENT,7588.58,C1720994940,5701.12,0,M345584390,0,0,0,0
6,PAYMENT,11758.27,C1940816602,112061,100302.7,M1751574336,0,0,0,0
6,PAYMENT,22688.2,C752202140,426,0,M1896461827,0,0,0,0
6,PAYMENT,2908.53,C1991656106,11628,8719.47,M699787227,0,0,0,0
6,PAYMENT,7897.18,C678296096,9069,1171.82,M342419584,0,0,0,0
6,PAYMENT,22344.15,C1351568309,14143,0,M1443030336,0,0,0,0
6,CASH_IN,318009.9,C301578586,206609,524618.9,C662736689,5153349,4766045,0,0
6,PAYMENT,5045.02,C1107717901,72566,67520.98,M1753110043,0,0,0,0
6,PAYMENT,27249.21,C697796273,33318,6068.79,M1979242928,0,0,0,0
6,PAYMENT,10421.18,C83340805,160520,150098.8,M505671182,0,0,0,0
6,TRANSFER,50738.94,C185876853,21230,0,C557041912,74745.89,125484.8,0,0
6,PAYMENT,8886.57,C949107966,125255,116368.4,M28064367,0,0,0,0
6,CASH_OUT,148274.3,C16705482,116368.4,0,C1838584624,7958064,8245234,0,0
6,PAYMENT,641.12,C700973385,39797,39155.88,M1355074,0,0,0,0
6,TRANSFER,252567.8,C1619759213,189,0,C193864812,0,302931.4,0,0
6,PAYMENT,15964.7,C389872385,13962,0,M2115461862,0,0,0,0
6,PAYMENT,9948.64,C1540140763,555,0,M1735935287,0,0,0,0
6,PAYMENT,13679.73,C401366570,21343,7663.27,M1378422371,0,0,0,0
6,PAYMENT,295.78,C1814943883,5948,5652.22,M1238989252,0,0,0,0
6,PAYMENT,8090.16,C1018262491,18869,10778.84,M644950072,0,0,0,0
6,PAYMENT,14996.91,C614090237,598,0,M646909939,0,0,0,0
6,CASH_OUT,44874.82,C295145298,0,0,C40075281,263201.3,308076.1,0,0
6,PAYMENT,1193.31,C1040733616,24674,23480.69,M1212897825,0,0,0,0
6,TRANSFER,1390433,C384119884,23480.69,0,C1789550256,2221503,3871016,0,0
6,TRANSFER,1280021,C1000719581,0,0,C1262822392,1.35E+07,1.69E+07,0,0
6,PAYMENT,15088.92,C1207739340,31594,16505.08,M1433690944,0,0,0,0
6,PAYMENT,31984.61,C1779202806,29671,0,M2132465734,0,0,0,0
6,PAYMENT,27241.79,C1566238378,22388,0,M734191650,0,0,0,0
6,PAYMENT,7941.27,C571532390,0,0,M199344266,0,0,0,0
6,PAYMENT,11097.96,C17041642,52937,41839.04,M1031486232,0,0,0,0
6,PAYMENT,9231.25,C409848581,207,0,M487435538,0,0,0,0
6,PAYMENT,26539.83,C1013953793,929194,902654.2,M1487465071,0,0,0,0
6,PAYMENT,1796.01,C778778524,3176,1379.99,M1585347198,0,0,0,0
6,PAYMENT,902.63,C536353549,18936,18033.37,M1859855,0,0,0,0
6,CASH_OUT,260604.7,C2000449863,18033.37,0,C1504109395,1663500,2554286,0,0
6,PAYMENT,27613.05,C1522292820,31455,3841.95,M96665725,0,0,0,0
6,PAYMENT,8486.59,C1723076051,342733,334246.4,M1922498059,0,0,0,0
6,PAYMENT,20950.16,C1246783221,7678,0,M1468876586,0,0,0,0
6,PAYMENT,8737.34,C294716061,0,0,M1421004802,0,0,0,0
6,PAYMENT,10158.08,C488399791,11513,1354.92,M546685745,0,0,0,0
6,PAYMENT,1942.26,C956934228,1354.92,0,M2071551415,0,0,0,0
6,PAYMENT,19852.81,C92686444,10089,0,M193240998,0,0,0,0
6,PAYMENT,934.87,C2143018378,101,0,M1319019311,0,0,0,0
6,PAYMENT,3043.29,C2045532088,6051,3007.71,M1455066764,0,0,0,0
6,TRANSFER,66165.76,C2001493596,155,0,C2066777507,145254,701369.7,0,0
6,PAYMENT,11730.13,C1290804289,37225,25494.87,M1471857648,0,0,0,0
6,PAYMENT,1988.49,C1442249061,50116,48127.51,M1088287545,0,0,0,0
6,PAYMENT,8375.58,C209972599,15397,7021.42,M220666452,0,0,0,0
6,PAYMENT,32420.54,C1878583108,85118,52697.46,M1083413945,0,0,0,0
6,PAYMENT,17277.16,C1407721609,15629,0,M1722316058,0,0,0,0
6,PAYMENT,21208.42,C1321368652,40656,19447.58,M304088688,0,0,0,0
6,PAYMENT,16592.88,C6193365,105583,88990.12,M628831585,0,0,0,0
6,TRANSFER,370171.4,C2022055326,88990.12,0,C1477979030,538388.2,9113631,0,0
6,PAYMENT,8527.67,C1787266936,35380,26852.33,M514587349,0,0,0,0
6,PAYMENT,17104.6,C1644631132,5515.36,0,M707108719,0,0,0,0
6,CASH_OUT,280481.6,C2093965588,0,0,C1590550415,1.75E+07,1.78E+07,0,0
6,CASH_OUT,122817.5,C1039352074,0,0,C97730845,1.38E+07,1.40E+07,0,0
6,PAYMENT,16549.58,C1728845596,551,0,M1641292405,0,0,0,0
6,PAYMENT,19304.22,C1712597146,15345,0,M1095290435,0,0,0,0
6,TRANSFER,209374.1,C1190892929,0,0,C985934102,1455280,2941514,0,0
6,PAYMENT,2187.35,C117227681,48606,46418.65,M1097558044,0,0,0,0
6,TRANSFER,611049.2,C1188469924,46418.65,0,C1360767589,4365133,5188539,0,0
6,PAYMENT,646.63,C1553686114,430,0,M1015178392,0,0,0,0
6,PAYMENT,4062.42,C640929948,125,0,M1425169218,0,0,0,0
6,PAYMENT,3997.02,C1377593328,41645,37647.98,M2098556815,0,0,0,0
6,PAYMENT,6092.79,C1159395201,19532,13439.21,M57973803,0,0,0,0
6,PAYMENT,4126.67,C853956690,13439.21,9312.54,M1691955350,0,0,0,0
6,PAYMENT,16103.22,C1995273587,9930,0,M1373579841,0,0,0,0
6,PAYMENT,686.96,C1367071968,212499.9,211812.9,M2081098713,0,0,0,0
6,CASH_OUT,122377.7,C1632677830,211812.9,89435.23,C1394526584,223900.2,618730.5,0,0
6,PAYMENT,12809.53,C1240796303,799724,786914.5,M1189496205,0,0,0,0
6,PAYMENT,30.06,C1654115147,786914.5,786884.4,M106784320,0,0,0,0
6,TRANSFER,391057.9,C1731036016,627,0,C1335946878,0,582433.5,0,0
6,PAYMENT,327.97,C320043061,224140,223812,M1333929103,0,0,0,0
6,TRANSFER,109985.7,C570434649,41851,0,C553264065,0,109985.7,0,0
6,PAYMENT,29478.3,C700253546,26612,0,M568787640,0,0,0,0
6,PAYMENT,7428.41,C2132798551,2265,0,M1553874177,0,0,0,0
6,TRANSFER,32925.72,C499774893,22043,0,C1345063038,38277.84,108597.3,0,0
6,PAYMENT,6147.58,C77780590,0,0,M81788921,0,0,0,0
6,PAYMENT,4347.43,C688176214,0,0,M2075283526,0,0,0,0
6,PAYMENT,8575.5,C1773267192,20845,12269.5,M308998656,0,0,0,0
6,PAYMENT,15185.01,C503319063,21560,6374.99,M2010733041,0,0,0,0
6,PAYMENT,5798.35,C298424794,52103,46304.65,M1425445649,0,0,0,0
6,PAYMENT,23855.7,C1253600042,171,0,M2006168925,0,0,0,0
6,CASH_OUT,66999.61,C717874492,74776,7776.39,C1440325059,5505,72504.61,0,0
6,DEBIT,3525.54,C1254589807,24708,21182.46,C1330106945,8617.02,12142.56,0,0
6,PAYMENT,12869.36,C1127171622,10958,0,M696007235,0,0,0,0
6,PAYMENT,21864.82,C1283050069,5049,0,M979620424,0,0,0,0
6,PAYMENT,8227.9,C63221076,0,0,M1260527949,0,0,0,0
6,PAYMENT,9614.11,C1233871134,0,0,M1843272693,0,0,0,0
6,PAYMENT,18897.18,C1263973655,198244,179346.8,M287628665,0,0,0,0
6,PAYMENT,13297,C53857746,179346.8,166049.8,M514420722,0,0,0,0
6,TRANSFER,53627.09,C1621729085,289,0,C490766432,0,53627.09,0,0
6,PAYMENT,16123.97,C1464949060,4907,0,M2049393953,0,0,0,0
6,PAYMENT,1916.28,C799306600,33036,31119.72,M56115670,0,0,0,0
6,PAYMENT,11393.18,C1587454848,31119.72,19726.54,M508619583,0,0,0,0
6,PAYMENT,13051.13,C316929198,118256,105204.9,M1400132053,0,0,0,0
6,PAYMENT,27497.16,C2019388056,20867,0,M1632468927,0,0,0,0
6,PAYMENT,938.1,C1812378044,516345,515406.9,M495828752,0,0,0,0
6,PAYMENT,7918.8,C236396435,3116,0,M78461289,0,0,0,0
6,PAYMENT,6921.69,C1568666385,57864,50942.31,M763011729,0,0,0,0
6,PAYMENT,8466.11,C463985450,51260.63,42794.52,M1982652230,0,0,0,0
6,CASH_OUT,129835.8,C1424575977,42794.52,0,C214774813,1.55E+07,1.59E+07,0,0
6,CASH_OUT,37547.1,C754910159,0,0,C803116137,1.46E+07,1.55E+07,0,0
6,PAYMENT,28925.25,C153416689,32330,3404.75,M434297724,0,0,0,0
6,PAYMENT,12889.32,C125455276,152109,139219.7,M1397735927,0,0,0,0
6,PAYMENT,4192.58,C2103053076,5989,1796.42,M1928075000,0,0,0,0
6,TRANSFER,4792.35,C664671266,5088,295.65,C18928637,0,4792.35,0,0
6,PAYMENT,20036.57,C183707999,13279,0,M668762558,0,0,0,0
6,TRANSFER,3849.48,C898959467,99474,95624.52,C1346667529,64017.81,67867.28,0,0
6,PAYMENT,6964.22,C1652372991,312,0,M1901543742,0,0,0,0
6,PAYMENT,20530.57,C843444187,1554,0,M789479336,0,0,0,0
6,TRANSFER,65843.72,C618095995,0,0,C193864812,252567.8,302931.4,0,0
6,TRANSFER,1657667,C1866632814,0,0,C1880332929,7852709,1.14E+07,0,0
6,PAYMENT,21693.79,C1927585642,30471,8777.21,M776691105,0,0,0,0
6,CASH_IN,284460,C824711598,15790,300250,C361843637,50017,0,0,0
6,CASH_IN,305475.5,C1256374299,99105,404580.5,C33524623,431707.6,126232.1,0,0
6,PAYMENT,18256.2,C480975330,2778,0,M1752820099,0,0,0,0
6,CASH_IN,219369.8,C426600523,0,219369.8,C766681183,1.35E+07,1.34E+07,0,0
6,CASH_IN,257380.6,C1171489125,219369.8,476750.3,C1303868418,3872389,3284714,0,0
6,DEBIT,1135.09,C32764980,9051,7915.91,C499052031,5656,6791.09,0,0
6,PAYMENT,8603.1,C643899512,9147,543.9,M1421622223,0,0,0,0
6,PAYMENT,501.27,C222122132,214,0,M326190931,0,0,0,0
6,PAYMENT,6804.77,C1010620325,8586,1781.23,M158065070,0,0,0,0
6,PAYMENT,1059.81,C1857403367,1781.23,721.42,M2011639997,0,0,0,0
6,PAYMENT,4283.98,C758927387,101416,97132.02,M2072818307,0,0,0,0
6,PAYMENT,230.13,C951404180,49949,49718.87,M1981414375,0,0,0,0
6,PAYMENT,17482.76,C971690423,46343,28860.24,M669807779,0,0,0,0
6,PAYMENT,10665.1,C905905964,13112,2446.9,M201327799,0,0,0,0
6,PAYMENT,25627.15,C1669860329,420541.4,394914.3,M654651991,0,0,0,0
6,PAYMENT,9957.91,C1779341308,394914.3,384956.3,M1713836982,0,0,0,0
6,PAYMENT,13527.67,C1163107288,423417,409889.3,M1271565999,0,0,0,0
6,PAYMENT,15734,C1441087837,10160,0,M193020660,0,0,0,0
6,PAYMENT,20910.03,C1389729031,267,0,M1299564036,0,0,0,0
6,PAYMENT,8794.79,C845519198,10792,1997.21,M871557892,0,0,0,0
6,PAYMENT,13472.81,C1307655632,1997.21,0,M785880972,0,0,0,0
6,PAYMENT,9381.55,C812012641,0,0,M342373282,0,0,0,0
6,PAYMENT,8793.16,C1353941826,836517,827723.8,M1112151343,0,0,0,0
6,PAYMENT,1217.22,C1083020379,52711,51493.78,M363682507,0,0,0,0
6,PAYMENT,125.6,C1506304687,146583,146457.4,M1270478804,0,0,0,0
6,PAYMENT,13604,C1731894708,981,0,M406780058,0,0,0,0
6,PAYMENT,9899.27,C41495592,53869,43969.73,M117079268,0,0,0,0
6,PAYMENT,22206.33,C891193010,2280,0,M1519076003,0,0,0,0
6,PAYMENT,30807.35,C290991542,21714,0,M1141927461,0,0,0,0
6,PAYMENT,12738.66,C91904771,0,0,M90480469,0,0,0,0
6,PAYMENT,8349.68,C1434527698,15004,6654.32,M304548353,0,0,0,0
6,PAYMENT,2156.86,C1163065605,6654.32,4497.46,M1684887757,0,0,0,0
6,DEBIT,1322.22,C948849701,0,0,C453211571,5468322,5950434,0,0
6,TRANSFER,587264.4,C307441207,0,0,C1477979030,908559.7,9113631,0,0
6,PAYMENT,624.02,C1075537833,3853,3228.98,M1312744535,0,0,0,0
6,PAYMENT,1747.13,C68904657,3228.98,1481.85,M263373555,0,0,0,0
6,PAYMENT,21795.98,C344967811,378,0,M757762073,0,0,0,0
6,PAYMENT,11329.53,C1918393987,11351,21.47,M1801764705,0,0,0,0
6,TRANSFER,21437.62,C30784348,55634,34196.38,C638590716,27776.24,49213.86,0,0
6,TRANSFER,128294.6,C2017890623,100228,0,C1112414583,15453.44,143748,0,0
6,PAYMENT,2916.14,C1222272242,15857,12940.86,M101406015,0,0,0,0
6,PAYMENT,16461.41,C715657721,12360,0,M1722528506,0,0,0,0
6,PAYMENT,6682.06,C2102241065,837,0,M557037330,0,0,0,0
6,PAYMENT,13898.22,C1266568468,200547,186648.8,M1895373539,0,0,0,0
6,PAYMENT,2002.96,C1612554042,186648.8,184645.8,M1546272524,0,0,0,0
6,PAYMENT,3707.39,C1703272304,184645.8,180938.4,M1569980193,0,0,0,0
6,TRANSFER,106174.8,C1375428582,10563,0,C1058634310,25053.73,131228.5,0,0
6,PAYMENT,5735.28,C1554303114,450387,444651.7,M395436593,0,0,0,0
6,TRANSFER,259992.9,C1429830933,42630,0,C403147759,0,425770,0,0
6,PAYMENT,1399.52,C1580600379,5041,3641.48,M615280623,0,0,0,0
6,TRANSFER,694967.3,C1018466593,3641.48,0,C1013700132,1266429,1391947,0,0
6,PAYMENT,7682.09,C578523767,240,0,M1279399383,0,0,0,0
6,PAYMENT,2188,C190240935,10314,8126,M334720373,0,0,0,0
6,PAYMENT,20192.75,C1843768662,11250,0,M827715984,0,0,0,0
6,PAYMENT,2654.07,C217814269,6156,3501.93,M82565330,0,0,0,0
6,PAYMENT,25708.21,C1151617540,43,0,M1516501617,0,0,0,0
6,PAYMENT,3175.28,C175096252,5026,1850.72,M1343796587,0,0,0,0
6,PAYMENT,11136.27,C906637574,49627,38490.73,M1937765828,0,0,0,0
6,DEBIT,1162.19,C132753462,20845,19682.81,C985934102,1664654,2941514,0,0
6,PAYMENT,24105.64,C307230285,6072,0,M1974105859,0,0,0,0
6,PAYMENT,8618.23,C2037874087,15921,7302.77,M865452711,0,0,0,0
6,PAYMENT,22571.41,C1577428742,197,0,M2016530858,0,0,0,0
6,PAYMENT,9644.43,C979960142,21494,11849.57,M661941342,0,0,0,0
6,PAYMENT,3130.97,C1413136929,8252,5121.03,M577828237,0,0,0,0
6,PAYMENT,19471.74,C1356985340,41415,21943.26,M1416852258,0,0,0,0
6,PAYMENT,12249.78,C1457162311,23392,11142.22,M1931723660,0,0,0,0
6,PAYMENT,7390.28,C738369543,98,0,M1671900358,0,0,0,0
6,TRANSFER,45447.1,C1639778373,156,0,C934085675,46347.75,91794.85,0,0
6,CASH_IN,153670.1,C217024605,20009,173679.1,C662045021,36054.62,0,0,0
6,PAYMENT,9927.74,C903086943,100341,90413.26,M1867499583,0,0,0,0
6,PAYMENT,951,C1723402931,50773,49822,M384097113,0,0,0,0
6,PAYMENT,9083.33,C54520865,240,0,M312529481,0,0,0,0
6,CASH_OUT,376292.4,C1013104188,0,0,C1899073220,3005708,3382001,0,0
6,TRANSFER,30538.26,C208438522,31324,785.74,C1777369261,177509.9,208048.1,0,0
6,CASH_OUT,169614.9,C1892560818,785.74,0,C728885526,332349.3,345283.9,0,0
6,PAYMENT,11218.96,C1684572536,14802,3583.04,M1297242263,0,0,0,0
6,DEBIT,905.2,C636571283,14746,13840.8,C1339257929,497904,404503.8,0,0
6,PAYMENT,4457.68,C608392736,106706,102248.3,M79702169,0,0,0,0
6,PAYMENT,2508.64,C1535729270,49907,47398.36,M1948456514,0,0,0,0
6,PAYMENT,2571.94,C1248832688,47398.36,44826.43,M1341047172,0,0,0,0
6,PAYMENT,16998.22,C1577409761,181805,164806.8,M846778469,0,0,0,0
6,PAYMENT,170.22,C88469686,164806.8,164636.6,M1017049979,0,0,0,0
6,PAYMENT,10460.53,C1216889437,21354,10893.47,M1015503057,0,0,0,0
6,PAYMENT,9909.88,C376299447,528,0,M1571025706,0,0,0,0
6,PAYMENT,32064.62,C1471404137,52933,20868.38,M1374962590,0,0,0,0
6,CASH_OUT,37393.74,C689749616,20868.38,0,C1345063038,71203.56,108597.3,0,0
6,PAYMENT,5570.02,C1810113242,9022,3451.98,M576577375,0,0,0,0
6,PAYMENT,10541.14,C1363574841,20551,10009.86,M493177695,0,0,0,0
6,PAYMENT,6559.64,C1465731291,46153,39593.36,M456577608,0,0,0,0
6,PAYMENT,4570.77,C2123685471,62093,57522.23,M1234980193,0,0,0,0
6,CASH_OUT,228693.3,C1958403865,30003,0,C1592415783,17515.23,246208.5,0,0
6,DEBIT,3466.15,C1504966484,202636,199169.9,C1396827930,181315.6,205908.7,0,0
6,PAYMENT,795.78,C26065947,199169.9,198374.1,M709955086,0,0,0,0
6,TRANSFER,98830.07,C137453130,498809.2,399979.1,C476800120,49864.36,148694.4,0,0
6,PAYMENT,7930.71,C1325269327,399979.1,392048.4,M587141615,0,0,0,0
6,PAYMENT,12692.77,C8149696,392048.4,379355.7,M37590923,0,0,0,0
6,PAYMENT,33410.82,C1022823162,379355.7,345944.8,M1725760738,0,0,0,0
6,PAYMENT,12077.53,C76933283,345944.8,333867.3,M1786422901,0,0,0,0
6,PAYMENT,7377.42,C1860096282,333867.3,326489.9,M1613378103,0,0,0,0
6,PAYMENT,44542.15,C1263607393,326489.9,281947.7,M1957118064,0,0,0,0
6,PAYMENT,8802.64,C1818827263,281947.7,273145.1,M1575171535,0,0,0,0
6,PAYMENT,10335.09,C503486980,273145.1,262810,M1357442420,0,0,0,0
6,PAYMENT,10288.63,C1961537655,262810,252521.4,M811843176,0,0,0,0
6,PAYMENT,17202.8,C976994522,252521.4,235318.6,M758057380,0,0,0,0
6,PAYMENT,25828.32,C208108926,235318.6,209490.3,M559546980,0,0,0,0
6,PAYMENT,4669.49,C1166224261,209490.3,204820.8,M271874232,0,0,0,0
6,PAYMENT,24213.27,C655326029,41718,17504.73,M1454834922,0,0,0,0
6,PAYMENT,529.53,C179622586,123255,122725.5,M972458732,0,0,0,0
6,PAYMENT,8715.69,C1711229836,20086,11370.31,M193041293,0,0,0,0
6,PAYMENT,24978.31,C663531845,29411,4432.69,M715194034,0,0,0,0
6,PAYMENT,11510.71,C891052865,227526,216015.3,M839291796,0,0,0,0
6,PAYMENT,13999.1,C1883380232,216015.3,202016.2,M1572487132,0,0,0,0
6,PAYMENT,87.34,C199907649,21112,21024.66,M234287515,0,0,0,0
6,PAYMENT,19030.46,C1837377655,95,0,M1632419524,0,0,0,0
6,TRANSFER,274324.1,C943051773,21459,0,C1419794148,136995.8,2077254,0,0
6,CASH_OUT,43410.17,C41260873,0,0,C127252077,62574.57,105984.7,0,0
6,CASH_OUT,275905.7,C1325322464,0,0,C453211571,5469644,5950434,0,0
6,CASH_OUT,246039.3,C1254157669,0,0,C193864812,318411.6,302931.4,0,0
6,CASH_OUT,222863.6,C1551660539,0,0,C503195940,436100,658963.6,0,0
6,CASH_OUT,147459.4,C1922920162,0,0,C11003494,1.16E+07,1.19E+07,0,0
6,CASH_OUT,529296.8,C1255983489,0,0,C1477979030,1495824,9113631,0,0
6,CASH_OUT,132163.7,C121286266,0,0,C1538745405,414060.6,546224.3,0,0
6,CASH_OUT,517419.7,C945213643,0,0,C798678484,747686.1,1270287,0,0
6,CASH_OUT,430990.3,C556094301,0,0,C1255024717,8505304,1.08E+07,0,0
6,CASH_OUT,251617.5,C219743801,0,0,C2118255842,285003.7,536621.2,0,0
6,CASH_OUT,206890.3,C1602363550,0,0,C667346055,1.02E+07,1.04E+07,0,0
6,CASH_OUT,236200.4,C1365013293,0,0,C1297685781,306741.9,542942.3,0,0
6,PAYMENT,3219.24,C1525186016,1207,0,M528846922,0,0,0,0
6,PAYMENT,19521.96,C1364051444,2025121,2005599,M1664750059,0,0,0,0
6,CASH_IN,13061.25,C2049210129,2005599,2018660,C1234059684,78414,0,0,0
6,CASH_IN,209467.8,C1225830367,2018660,2228128,C1778801068,7677825,7468358,0,0
6,CASH_IN,214376.4,C1984803180,2228128,2442504,C453211571,5745549,5950434,0,0
6,CASH_IN,38739.05,C1170952967,2442504,2481243,C1183572822,129437.8,90698.78,0,0
6,CASH_IN,553081,C479078480,2481243,3034324,C769342184,1.33E+07,1.28E+07,0,0
6,CASH_IN,273146.4,C1353454153,3034324,3307471,C1674899618,6161538,6279678,0,0
6,CASH_IN,262976.1,C1274089441,3307471,3570447,C11003494,1.17E+07,1.19E+07,0,0
6,CASH_IN,213304.6,C1413295859,3570447,3783751,C407757655,224844.5,0,0,0
6,CASH_IN,421361.1,C966541452,3783751,4205113,C932583850,7334739,6724357,0,0
6,CASH_IN,162671.2,C160572332,4205113,4367784,C1750905143,297998.4,135327.2,0,0
6,CASH_IN,10325.88,C1247783800,4367784,4378110,C434091818,27606.88,17281.01,0,0
6,CASH_IN,69293.41,C2007522934,4378110,4447403,C662736689,4835339,4766045,0,0
6,CASH_IN,99494.58,C753661999,4447403,4546898,C1675375648,370647.1,271152.5,0,0
6,CASH_IN,227478.4,C888942941,4546898,4774376,C2057394816,476750.3,249272,0,0
6,CASH_IN,94008.7,C55527633,4774376,4868385,C665576141,6048565,5954556,0,0
6,CASH_IN,53212.23,C916585760,4868385,4921597,C932583850,6913378,6724357,0,0
6,CASH_IN,258203.1,C1173897563,4921597,5179800,C1504109395,1924105,2554286,0,0
6,CASH_IN,608717,C282850912,5179800,5788517,C1013700132,1961396,1391947,0,0
6,CASH_IN,273342.3,C1772825962,5788517,6061859,C173783788,568627.1,295284.9,0,0
6,CASH_IN,22413.11,C1348109698,6061859,6084272,C297785169,156113,133699.9,0,0
6,CASH_IN,28653.61,C1471145035,6084272,6112926,C738590621,36407.19,7753.58,0,0
6,CASH_IN,100059.2,C411594792,6112926,6212985,C1022680775,200599.5,100540.4,0,0
6,CASH_IN,101000.4,C687394350,6212985,6313985,C1922859107,730441.8,629441.4,0,0
6,CASH_IN,48275.89,C738867238,6313985,6362261,C478124129,106728,58452.12,0,0
6,CASH_IN,13437.7,C78580816,6362261,6375699,C736709391,46820.71,33383.01,0,0
6,CASH_IN,189057.7,C1610429917,6375699,6564757,C1983747920,1063743,874685.8,0,0
6,CASH_IN,46002.88,C823790002,6564757,6610760,C2043975568,58424.82,12421.94,0,0
6,CASH_IN,163639.7,C1286393023,6610760,6774399,C423583818,258513.3,94873.55,0,0
6,CASH_IN,33244.29,C807240950,6774399,6807644,C1254526270,248826.6,215582.3,0,0
6,CASH_IN,56799.45,C116919541,6807644,6864443,C1746150957,180938.4,179072.8,0,0
6,CASH_IN,112768.1,C1733218817,6864443,6977211,C1289462509,139174,26405.84,0,0
6,CASH_IN,253967.9,C1303192419,6977211,7231179,C456172878,271136.7,17168.74,0,0
6,CASH_IN,218225.2,C290137108,7231179,7449404,C1782113663,1194468,1477358,0,0
6,CASH_IN,262198.2,C1469189484,7449404,7711602,C798678484,1265106,1270287,0,0
6,CASH_IN,169408.5,C1180504901,7711602,7881011,C1750563752,329510.1,160101.7,0,0
6,CASH_IN,74554.42,C1657767638,7881011,7955565,C476179877,79407.93,4853.52,0,0
6,CASH_IN,115572.6,C711750943,7955565,8071138,C522173599,121817,6244.44,0,0
6,CASH_IN,348217.3,C1842537555,8071138,8419355,C1674899618,5888391,6279678,0,0
6,CASH_IN,226908,C1127945623,8419355,8646263,C728526866,5154700,4923997,0,0
6,CASH_IN,390456.9,C1566364176,8646263,9036720,C728885526,501964.2,345283.9,0,0
6,CASH_IN,4946.45,C349274153,9036720,9041666,C869665662,40175.26,35228.81,0,0
6,CASH_IN,59985.7,C1859853980,9041666,9101652,C1540270363,126085.6,66099.92,0,0
6,CASH_IN,72106.27,C1977035133,9101652,9173758,C766681183,1.33E+07,1.34E+07,0,0
6,CASH_IN,16798.63,C1310763397,9173758,9190557,C1032986144,74638.42,57839.79,0,0
6,CASH_IN,107421.1,C1458088096,9190557,9297978,C1382717704,133220.4,25799.3,0,0
6,PAYMENT,3788.69,C1618043679,33170,29381.31,M748761773,0,0,0,0
6,CASH_OUT,233776.6,C1728502333,45364,0,C728885526,111507.3,345283.9,0,0
6,CASH_OUT,359241.4,C1949877205,0,0,C1419794148,411319.8,2077254,0,0
6,PAYMENT,15238.97,C532299734,79752,64513.03,M984302294,0,0,0,0
6,CASH_OUT,80710.33,C1806545036,64513.03,0,C214774813,1.57E+07,1.59E+07,0,0
6,PAYMENT,3643.09,C1496969287,14618,10974.91,M389226553,0,0,0,0
6,PAYMENT,16073.13,C2003729915,130358,114284.9,M1900120650,0,0,0,0
6,PAYMENT,17849.56,C1743583213,48130,30280.44,M1775247809,0,0,0,0
6,PAYMENT,26772.7,C1834289317,324,0,M272354463,0,0,0,0
6,PAYMENT,19346.62,C275251946,69043,49696.38,M2019489551,0,0,0,0
6,PAYMENT,379.9,C1032575105,5138,4758.1,M1931130011,0,0,0,0
6,PAYMENT,34795.88,C590710592,918,0,M752679590,0,0,0,0
6,CASH_OUT,114634.4,C1341157484,0,0,C1496102000,786884.4,901518.8,0,0
6,CASH_OUT,183083.9,C1768471397,0,0,C2066777507,211419.8,701369.7,0,0
6,CASH_OUT,7106.23,C1718103695,0,0,C1445567246,30691,37797.23,0,0
6,CASH_OUT,400794.3,C757788974,0,0,C991363637,7297267,7526565,0,0
6,CASH_OUT,21476.23,C1628801015,0,0,C717951588,50020,71496.23,0,0
